"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2011",96,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2012",96,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2013",96,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2014",96,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2015",96,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2016",96,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2017",97,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",70,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",70,"E"
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",70,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",90,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",90,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",83,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",83,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",83,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",83,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",83,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",83,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",83,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",81,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",82,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",82,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",82,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",82,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",82,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",82,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",87,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",87,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",87,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",92,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",92,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",92,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",93,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",93,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",93,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",94,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",94,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",94,
"CHE","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",95,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1980",42,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1981",64,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1982",58,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1983",56,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1984",56,"E"
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1985",55,"E"
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1986",45,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1987",71,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1988",68,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1989",74,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1990",74,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1991",81,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1992",78,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1993",76,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1994",81,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1995",66,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1996",84,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1997",79,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1998",81,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1999",79,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2000",85,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2001",88,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2002",78,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2003",68,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2004",85,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2005",90,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2006",90,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2007",96,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2008",96,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2009",96,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2010",97,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2011",97,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2012",97,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2013",98,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2014",96,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2015",97,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2016",98,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2017",96,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",27,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",52,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",64,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",30,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",34,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",50,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",59,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",67,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",67,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",73,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",74,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",72,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",76,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",65,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",85,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",76,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",79,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",80,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",86,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",90,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",82,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",75,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",81,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",91,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",98,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",96,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",97,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",97,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",97,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",98,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",96,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",98,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",94,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",97,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",98,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",96,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1980",41,"E"
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1981",44,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1982",49,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1983",57,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1984",60,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1985",65,"E"
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1986",67,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1987",70,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1988",73,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1989",78,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1990",85,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1991",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1992",94,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1993",94,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1994",94,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1995",93,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1996",96,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1997",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1998",91,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1999",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2000",91,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2001",91,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2002",91,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2003",91,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2004",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2005",91,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2006",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2007",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2008",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2009",93,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2010",94,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2011",95,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2012",95,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2013",95,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2014",95,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2015",95,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2016",94,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2017",94,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2018",94,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",53,"E"
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",52,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",55,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",58,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",62,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",68,"E"
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",71,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",76,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",76,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",84,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",89,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",90,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",91,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",87,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",88,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",88,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",85,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",85,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",82,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",81,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",82,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",85,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",86,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",86,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",86,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",89,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",90,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",93,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",93,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",93,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",92,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1980",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1981",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1982",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1983",97,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1984",97,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1985",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1986",97,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1987",97,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1988",97,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1989",94,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1990",90,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1991",86,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1992",83,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1993",88,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1994",94,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1995",95,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1996",95,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1997",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1998",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1999",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2000",94,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2001",94,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2002",94,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2003",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2004",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2005",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2006",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2007",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2008",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2009",95,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2010",95,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2011",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2012",94,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2013",94,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2014",95,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2015",95,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2016",95,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2017",95,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2018",94,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",86,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",97,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",97,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",98,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",98,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",97,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",97,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",82,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",98,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",94,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",90,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",82,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",83,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",84,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",89,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",88,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",91,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",91,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",91,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",91,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",91,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",93,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",93,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",90,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",90,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",91,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",92,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1980",37,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1981",47,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1982",56,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1983",60,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1984",68,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1985",66,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1986",58,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1987",58,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1988",58,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1989",56,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1990",66,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1991",78,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1992",71,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1993",75,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1994",74,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1995",81,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1996",77,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1997",79,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1998",93,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1999",94,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2000",98,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2001",98,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2002",99,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2003",99,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2004",99,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2005",99,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2006",99,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2007",99,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2008",99,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2009",99,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2010",99,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2011",99,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2012",95,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2013",97,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2014",93,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2015",96,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2016",89,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2017",89,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2018",83,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",57,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",73,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",66,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",68,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",73,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",67,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",67,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",64,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",62,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",60,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",78,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",85,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",91,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",85,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",77,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",87,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",80,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",95,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",96,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",96,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",95,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",97,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",84,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1980",93,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1981",99,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1982",99,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1983",89,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1984",99,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1985",99,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1986",90,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1987",93,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1988",96,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1989",95,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1990",95,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1991",94,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1992",90,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1993",90,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1994",94,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1995",94,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1996",91,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1997",90,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1998",90,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1999",95,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2000",91,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2001",97,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2002",97,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2003",96,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2004",93,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2005",91,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2006",94,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2007",96,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2008",95,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2009",94,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2010",92,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2011",94,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2012",90,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2013",91,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2014",95,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2015",96,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2016",95,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2017",93,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2018",95,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",94,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",95,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",96,
